content,label,suggested_label,reviewed_label,notes
体积小，6心电池续航时间长，做工和手感一流，速度本人主要以工作和看片为主，足够用了。无线上网还没试，本人手机有GPRS包月，到时用蓝牙ftp联一下，估计有够慢。重量比一般的上网本重，但还可以接受。,positive,neutral,,
因为是晚上入住，没看清整体外貌，不过感觉还行，很幽静，大堂很大，标间宽敞，家具不算很旧但是台面被茶杯烫的一个个白色斑点。卫生间干净热水很大，毛巾很白很干净。离金山风景区和天下第一泉景区很近，很方便。,positive,neutral,,
京东货不对版，发来的明明是型号U100，但是网页和发票写的却是U100X，而且手托的地方，微星贴的银色反光标签却写U100 Plus。 说真的，键盘手感一般般。由于使用6 CELL电池，电池会突出。,negative,neutral,,
Fn键在最边上很不习惯，容易和Ctrl键混淆，音响在键盘两侧不舒服，不适合合上屏幕听歌，声音也一般般，可能驱动不兼容XP吧，安装驱动都可以在随机光盘中找到，但是无线网卡似乎不行，安装了驱动精灵才行的,negative,neutral,,
"AMD平台,性能还是不错的,但是风扇确实很响,假如玩游戏的话,风扇一定会一直响着,可能是风扇的品质也一般,比我的东芝M301的风扇要响不少,发热量还好吧,出风口在后面,不过感觉热风会吹到屏幕的下方部位",negative,neutral,,
比想象的要好。 看来金钥匙联盟还是有一定的质量控制的。房间设施还可以，就是烟味太重。回来睡衣上全是烟味。早餐很一般，可选择的东西少。不过那个巴基斯坦服务生态度倒是很好。就在鸭绿江边上，周边环境到还可以,positive,neutral,,
thinkpad这块铁牌子给了联想也还是依然对消费者有着强大的品牌效应，靠这个牌子就足以吸住眼球了。整体配置比较合理，中规中矩，没有凸显的特点，也没什么缺点，一般的移动商务都可以满足，玩游戏的同志请还是移步独显本,positive,neutral,,
"离南京西路才一公里,靠近中心商业区,所以价格比一般如家要贵!地点算是好找!周围环境一般,房间内比以前住过的如家要大,但是房间内有比较浓的空气清新剂的味道, 所以要开窗开空调换气. 整体来说可以接受!特别是在上海房价这么贵的地方.",positive,neutral,,
一开始对CPU没报太大的希望，但是后来装上XP之后发现还是能满足一般需求的，看看片子、处理处理文档都没有问题，游戏就不知道能不能适应了。 外观很不错，键盘还算舒服，不算太小 硬盘很大，很实惠，比起同档次160G的主流配置算是性价比凸显了,positive,neutral,,
1. 大堂前台服务快捷，效率高。2. 客房层和房间空气不好，通风不良。3. 房间干净，但是陈设和配置过于简陋。4. 三楼餐厅早餐品种尚可，服务欠培训，二星水准。5. 二楼餐厅菜谱海鲜丰富，但是素菜类品种太少。感觉一般般喽，不如隔壁的金雁。,positive,neutral,,
这机子用起来基本上还算稳定，运行软件基本正常，不过我也就看看电子书，没事的时候听听MP3，没什么特殊的用途配的数码摄相头一般，照片效果马马虎虎，一般用也够了，操作方式和索爱的K750一样都是横向拍摄的，不过屏幕够大，取景的时候真的看起来很夸张,positive,neutral,,
据说是当地最好的酒店，价格比较贵，房间很小，楼层不高，但是比较大，到房间的距离有点远，服务比较一般，早餐厅装修的比较有特色，早餐还可以。酒店标称是五星级，但是房间条件和服务达不到五星的水准，除了check in的时候主动递上一块热毛巾比较有特色。,positive,neutral,,
酒店的房型比较有限，不过商务标准间还是不错的，设施服务还算到位的，不过这次入住的房间是最边上的房间，房间的温度比较低，保温性较差，自助式的早餐和午餐口味还可以，价位适中，这个酒店不缺的就是客源虽然位置偏僻，出租车比较少，但去开发区办事是最方便的了。,positive,neutral,,
普通的一间酒店，地理位置还算较方便，这个价格性价比还是不错的，酒店的服务有点欠缺，之前订的两间标准间，但是同事办理入住都变成单人间了，让两个男生住一间房，后来致电携程很快的妥善解决了！携程的服务质量还是非常赞的！如果只是出差办个事，简单住住这个酒店还是可以的。,negative,neutral,,
可以坐地铁8号线，在曲阜路下车出地铁就到了。西藏北路路口出。到对面就能找到国庆路。不过这个酒店的毛巾，浴巾相当的旧，而且还是黄色的那种，我都没有用过。还好只是住了一天。比较起来对面的晋元大酒店在这方面做的就好多了，旧是旧了点但是毛巾比较好，起码可以用。不过这个地方相对来说很安静。,negative,neutral,,
我的小2一般能用3到4天，最近休假在家，电话都坐机打了，只是发发信息，居然用了一周，感觉这机子好省电，我每天晚上会关机的，但是屏幕一直是最高亮度，键盘灯也开着，有时也会用振动的，但是我从不玩机子上的游戏，我用机方式基本没变过，比前也是折叠机，但是几乎2天一充，呵呵，现在感觉很方便,positive,neutral,,
酒店环境还可以，交通也还算方便，只是觉得这样的房价还不含早餐有点不太尽人意，还有这已经是第三次入住，给我的感觉酒店有点皇帝女儿的感觉。游泳、健身餐饮好像都是单独承包的，尤其是游泳和健身还要单独买票，真是滑稽，房价和服务水准不匹配。补充点评 2007年8月23日 ： 宽带收费也算高的，,positive,neutral,,
在临安还算是个不错的酒店，但是现在越来越差了。房间地毯非常脏；窗户隔音非常差，外面就是马路，只要有车就很吵；卫生间挂毛巾的地方都没有，除非台板下面；没有免费的饮用水；总台的服务很差，好像是你欠她的。不过也有好的方面：最近一次入住长话免费打，虽然我几乎不打；早餐不贵，而且很多健康食品。,negative,neutral,,
"酒店设施相对4星稍显陈旧,而且上网要另外收费不合理,不过服务员是我见过最热情的了,不但跑了三楼(我坐电梯,但是电梯门坏了,她出去摆弄,门就关上了)给我开门,还进门帮我开热水,还帮我往水壶里装水,真是热情到....早餐不是自助的,10元的早餐没什么可吃的,只能是填饱肚子了,性价比一般!",positive,neutral,,
7栋的房间很不错，虽然可能比不上其他的更高级的房间。服务人员的服务质量很好，至少我来长春几次中是服务最好的。宾馆周围环境非常好，很安静。在其他的季节可能会感受到鸟语花香。晚上休息很好，没有骚扰电话。房间可以上网，速度一般。不过我们的房间网络好像有点问题，来了一个网络技术人员，但是水平一般。,positive,neutral,,
产品细分策略是值得学习的，王文京个人对客户的那种热情也是值得学习的。不过用友的执行力似乎一般，战略层面的决策都是很好的，但是执行下来并不怎么样，了解用友做的一些项目，评价并不好，甚至包括用友公司的人评价也不怎么样。在中国这样的市场，像用友这种行业地位，他的业绩应该是要到百亿级的，现在还差的远。,positive,neutral,,
十一入住了春晖，龙熙和度假村，另外也去了九华山庄。九华不是在携程定的，就不说了。一 春晖在顺义，交通一般。周围环境还算可以，是农田。但内部环境一般，最起码没有想象的好。施工是一部分原因。度假村的整体设计一般，布局不合理。 比如，康体中心设在大门口，而宾馆在最里面。我想这是分期建设的原因，也不好改。,positive,neutral,,
"辰光在邢台还算是不错的酒店,起码比邢台宾馆强了不少.虽说离4星标准还有不小的差距,但是对于邢台这个经济不发达地区就算不错的了.地理位置一般,距离火车站打车8元,交通还算方便,但是不够繁华.房间还算整洁,客房服务业比较及时.宾馆晚上10点到早6点设置免骚扰电话功能,很人性化.隔音比较好,有一个良好的睡觉环境.",positive,neutral,,
房间4分 设施齐备 房间大而舒适 某些破旧的地方没有修补；环境5分 酒店离大马路有段距离 晚上几乎听不到噪音 地处沙面 环境方面在广州能给5分了；服务3分 服务印象中规中矩。评定 4分另外：可以免费停车 但是停车位置过于拥挤；标间3个月前 296元 现在31X元 价钱还算在合理范围 但是涨价是不是也需要理由呢,positive,neutral,,
